7,165,-1
7,177,2
7,178,2
7,239,1
7,245,1
7,276,1
7,278,2
7,280,2
7,290,2
7,323,2
7,345,-1
7,347,2
7,348,2
7,350,1
7,363,-1
7,374,2
7,387,2
7,391,2
7,394,2
7,402,2
7,412,-1
7,413,-1
7,450,2
7,453,2
7,475,2
7,502,2
7,505,2
7,508,-1
7,513,2
7,522,-1
7,523,2
7,542,1
7,564,1
8,40,2
8,64,-1
8,77,2
8,84,-1
8,126,2
8,138,2
8,165,-1
8,177,2
8,178,2
8,239,1
8,245,1
8,278,2
8,290,2
8,323,2
8,347,-1
8,363,-1
8,373,2
8,374,2
8,401,-1
8,402,2
8,412,-1
8,413,-1
8,450,-1
8,453,-1
8,475,2
8,508,2
8,522,-1
8,549,2
8,551,2
9,40,2
9,55,1
9,64,-1
9,77,2
9,84,-1
9,126,2
9,138,2
9,165,-1
9,177,2
9,178,2
9,239,1
9,245,1
9,278,2
9,290,2
9,323,2
9,347,-1
9,363,-1
9,374,2
9,401,-1
9,402,2
9,412,-1
9,413,-1
9,450,-1
9,453,-1
9,475,2
9,508,2
9,522,-1
9,549,2
9,551,2
10,13,2
10,15,-1
10,582,2
10,40,2
10,42,2
10,64,2
10,77,2
10,82,1
10,84,-1
10,126,2
10,127,2
10,155,2
10,157,2
10,165,-1
10,177,2
10,178,2
10,180,-1
10,188,2
10,202,1
10,210,-1
10,217,2
10,218,2
10,239,1
10,277,2
10,278,2
10,290,2
10,323,2
10,333,2
10,347,-1
10,363,-1
10,374,2
10,388,2
10,402,2
10,403,2
10,404,-1
10,412,-1
10,413,-1
10,434,2
10,445,2
10,447,2
10,450,-1
10,453,2
10,459,2
10,475,2
10,492,2
10,501,2
10,505,2
10,508,2
10,522,-1
10,525,1
10,549,-1
10,573,2
11,15,-1
11,582,2
11,40,2
11,55,1
11,61,1
11,64,2
11,77,2
11,82,1
11,84,-1
11,93,-1
11,126,2
11,127,2
11,133,2
11,161,1
11,162,2
11,165,-1
11,177,2
11,178,2
11,188,2
11,217,2
11,233,-1
11,239,1
11,245,2
11,264,-1
11,278,2
11,283,2
11,285,2
11,290,-1
11,297,1
11,299,2
11,321,-1
11,323,2
11,342,2
11,347,-1
11,363,-1
11,369,2
11,374,-1
11,391,2
11,402,2
11,412,-1
11,413,2
11,444,2
11,449,2
11,450,-1
11,453,-1
11,475,2
11,490,1
11,504,2
11,505,2
11,508,1
11,522,-1
11,546,1
11,549,2
11,575,-1
12,4,2
12,10,1
12,28,-1
12,32,2
12,64,1
12,77,2
12,82,2
12,90,2
12,94,2
12,115,2
12,126,2
12,127,2
12,133,1
12,166,2
12,177,2
12,178,1
12,210,2
12,239,-1
12,245,2
12,256,2
12,258,-1
12,276,2
12,278,-1
12,290,2
12,306,-1
12,347,-1
12,374,2
12,395,1
12,397,-1
12,402,1
12,403,1
12,409,2
12,412,2
12,447,2
12,450,2
12,459,2
12,492,2
12,496,2
12,505,1
12,510,2
12,549,2
12,551,2
12,564,-1
12,575,2
13,4,2
13,10,1
13,28,-1
13,32,2
13,64,1
13,77,2
13,82,2
13,90,2
13,94,2
13,115,2
13,127,2
13,133,1
13,166,2
13,178,1
13,239,-1
13,244,2
13,245,2
13,256,2
13,258,-1
13,276,2
13,278,-1
13,290,2
13,306,-1
13,347,-1
13,395,1
13,397,-1
13,402,1
13,403,1
13,409,2
13,412,2
13,413,-1
13,447,2
13,459,2
13,492,2
13,496,2
13,505,1
13,510,2
13,549,2
13,551,2
13,564,-1
13,575,2
14,2,2
14,4,2
14,9,2
14,10,2
14,13,2
14,42,2
14,64,2
14,77,2
14,82,1
14,83,2
14,84,2
14,96,2
14,97,2
14,114,2
14,127,-1
14,133,2
14,155,2
14,177,-1
14,178,1
14,188,-1
14,217,2
14,221,2
14,239,-1
14,244,2
14,245,2
14,285,2
14,290,2
14,323,1
14,347,-1
14,374,2
14,388,2
14,391,2
14,394,1
14,412,2
14,413,2
14,447,2
14,450,2
14,453,2
14,466,2
14,476,2
14,483,2
14,484,1
14,492,2
14,493,2
14,496,-1
14,501,2
14,522,2
14,541,2
14,549,2
14,564,1
14,575,2
14,576,2
14,583,2
15,8,-1
15,13,2
15,64,2
15,77,2
15,82,2
15,84,2
15,126,2
15,179,2
15,188,1
15,217,-1
15,233,2
15,239,2
15,256,2
15,347,-1
15,348,2
15,355,-1
15,360,-1
15,364,-1
15,387,2
15,412,2
15,413,2
15,450,2
15,453,2
15,473,1
15,492,2
15,549,2
15,575,2
16,8,-1
16,64,2
16,77,2
16,82,2
16,84,2
16,126,2
16,179,2
16,188,1
16,217,-1
16,233,2
16,239,2
16,256,2
16,347,2
16,348,2
16,355,-1
16,360,-1
16,364,-1
16,412,2
16,413,2
16,450,2
16,453,2
16,473,1
16,483,2
16,492,2
16,549,2
16,575,2
17,13,2
17,64,1
17,76,1
17,77,2
17,127,2
17,156,2
17,177,2
17,276,2
17,318,-1
17,347,1
17,391,2
17,409,2
17,413,-1
17,451,2
17,453,2
17,481,1
17,525,2
17,549,2
18,13,2
18,64,1
18,76,1
18,77,2
18,127,2
18,156,2
18,177,2
18,276,2
18,318,-1
18,347,1
18,374,2
18,391,2
18,409,2
18,413,-1
18,450,2
18,451,2
18,453,2
18,481,1
18,525,2
18,549,2
19,64,1
19,127,2
19,177,2
19,347,2
19,453,2
19,481,1
19,525,2
20,64,1
20,127,2
20,177,2
20,347,2
20,453,2
20,481,1
20,525,2
21,55,1
21,77,1
22,55,1
22,77,1
23,12,1
23,582,2
23,30,-1
23,38,2
23,41,-1
23,43,2
23,46,2
23,64,1
23,76,1
23,77,1
23,82,-1
23,83,2
23,84,2
23,93,2
23,94,2
23,96,2
23,111,-1
23,117,2
23,126,1
23,127,2
23,138,1
23,163,2
23,188,2
23,210,1
23,217,1
23,218,1
23,247,2
23,256,2
23,257,-1
23,267,2
23,291,2
23,305,2
23,347,1
23,348,-1
23,373,-1
23,374,1
23,403,2
23,413,2
23,424,2
23,441,2
23,447,2
23,450,2
23,453,1
23,459,2
23,481,2
23,492,2
23,493,2
23,501,1
23,502,2
23,506,2
23,510,2
23,549,1
23,569,1
23,575,2
24,2,2
24,10,-1
24,12,2
24,13,2
24,15,-1
24,582,2
24,42,2
24,43,2
24,46,2
24,51,2
24,52,1
24,63,2
24,64,2
24,72,1
24,77,2
24,78,2
24,84,2
24,96,2
24,109,-1
24,111,2
24,113,2
24,126,1
24,127,2
24,133,2
24,177,2
24,183,1
24,184,2
24,185,2
24,188,1
24,210,1
24,215,2
24,218,1
24,233,2
24,245,1
24,256,2
24,264,2
24,267,2
24,287,2
24,304,2
24,306,2
24,308,2
24,318,2
24,336,2
24,344,2
24,347,2
24,354,2
24,373,1
24,374,-1
24,382,2
24,387,2
24,388,2
24,403,2
24,413,1
24,424,-1
24,447,2
24,450,2
24,453,2
24,465,1
24,475,2
24,478,2
24,481,1
24,492,2
24,508,2
24,521,2
24,525,1
24,549,1
24,564,2
24,569,1
24,575,2
24,576,2
25,4,2
25,5,2
25,13,-1
25,41,-1
25,42,2
25,61,1
25,64,2
25,69,2
25,77,-1
25,82,2
25,83,2
25,126,1
25,127,2
25,138,1
25,154,2
25,156,1
25,190,-1
25,210,2
25,216,2
25,218,2
25,225,2
25,239,-1
25,245,-1
25,258,2
25,266,2
25,303,2
25,304,2
25,314,2
25,318,2
25,325,1
25,347,2
25,374,-1
25,376,2
25,381,2
25,388,2
25,391,2
25,403,2
25,409,2
25,413,2
25,422,2
25,434,2
25,447,2
25,450,2
25,453,2
25,460,2
25,475,2
25,492,1
25,549,1
25,551,2
25,570,2
25,575,2
25,576,2
26,13,2
26,42,2
26,43,2
26,47,2
26,64,1
26,68,2
26,77,2
26,78,2
26,82,-1
26,83,2
26,94,2
26,119,2
26,161,1
26,178,-1
26,184,-1
26,217,2
26,218,2
26,243,2
26,257,2
26,265,2
26,291,-1
26,306,-1
26,309,-1
26,314,-1
26,323,1
26,324,-1
26,347,2
26,349,2
26,359,2
26,373,-1
26,413,-1
26,424,2
26,449,2
26,453,1
26,459,2
26,492,1
26,549,2
26,575,2
26,576,2
27,42,2
27,43,2
27,64,2
27,73,2
27,76,-1
27,77,1
27,82,1
27,83,2
27,84,-1
27,87,2
27,94,2
27,96,2
27,117,2
27,126,2
27,127,1
27,177,2
27,178,2
27,184,1
27,188,1
27,217,1
27,218,1
27,239,2
27,243,2
27,245,1
27,268,2
27,294,2
27,306,2
27,314,-1
27,342,1
27,347,1
27,355,2
27,373,1
27,374,2
27,403,2
27,412,2
27,413,2
27,424,2
27,433,2
27,434,2
27,447,2
27,450,1
27,453,1
27,475,2
27,508,1
27,546,2
27,549,2
27,563,2
27,564,1
27,570,1
27,575,-1
27,576,2
28,453,2
28,572,2
29,82,2
29,127,1
29,492,2
30,8,-1
30,77,2
30,575,2
31,258,2
31,450,2
31,453,2
32,549,2
32,575,2
33,501,1
33,512,2
34,8,-1
35,575,2
36,77,2
36,148,2
36,149,2
36,218,2
36,450,-1
37,318,2
38,64,2
38,77,2
38,82,2
38,161,2
38,188,2
38,220,2
38,381,2
38,412,2
38,450,2
38,492,1
38,549,2
39,4,1
39,5,2
39,31,2
39,38,2
39,39,2
39,40,2
39,42,2
39,43,2
39,53,2
39,64,2
39,77,2
39,82,2
39,84,1
39,106,1
39,107,2
39,111,2
39,127,-1
39,133,1
39,138,2
39,154,2
39,156,2
39,179,2
39,188,2
39,194,2
39,195,2
39,210,2
39,218,2
39,229,2
39,232,2
39,233,1
39,244,2
39,245,2
39,256,2
39,257,2
39,258,2
39,259,1
39,260,2
39,261,2
39,262,2
39,263,2
39,264,2
39,267,2
39,273,1
39,276,1
39,287,2
39,288,2
39,290,2
39,291,2
39,299,2
39,314,2
39,318,2
39,323,-1
39,332,2
39,336,-1
39,338,2
39,340,1
39,342,2
39,347,2
39,355,2
39,374,-1
39,381,2
39,383,2
39,388,2
39,393,2
39,398,2
39,404,2
39,413,2
39,414,2
39,433,2
39,434,1
39,441,2
39,447,2
39,449,2
39,453,-1
39,454,1
39,478,1
39,481,-1
39,492,2
39,495,2
39,496,2
39,502,2
39,525,2
39,530,2
39,549,2
39,551,2
39,563,2
39,564,1
39,575,2
40,5,1
40,77,1
40,106,1
40,194,2
40,218,2
40,314,2
40,347,-1
40,349,2
40,413,2
40,501,1
40,575,2
41,64,2
41,217,2
41,222,2
41,306,2
41,374,1
42,64,2
42,251,2
42,347,2
43,161,2
43,218,2
43,492,2
43,575,2
44,64,2
44,77,-1
44,82,2
44,347,2
44,413,2
44,447,2
44,542,1
44,549,2
45,127,2
45,575,2
46,77,2
46,126,-1
46,218,2
46,256,2
47,84,1
48,84,1
49,77,1
49,161,2
49,359,2
49,549,2
50,77,2
50,233,2
50,290,2
50,305,2
50,347,2
50,359,2
51,115,2
51,381,2
52,67,2
52,217,2
52,347,2
53,13,2
53,38,2
53,41,-1
53,62,2
53,64,2
53,77,2
53,82,2
53,84,2
53,103,1
53,111,2
53,121,2
53,127,2
53,177,2
53,210,2
53,217,-1
53,218,2
53,323,-1
53,347,-1
53,355,2
53,373,2
53,374,2
53,387,2
53,402,2
53,424,2
53,453,2
53,492,2
53,508,1
53,530,2
53,549,2
53,551,1
54,13,2
54,38,2
54,41,-1
54,62,2
54,64,2
54,77,2
54,82,2
54,84,2
54,103,1
54,111,2
54,121,2
54,127,2
54,177,2
54,210,2
54,217,-1
54,218,2
54,347,-1
54,373,2
54,374,2
54,402,2
54,424,2
54,453,2
54,492,2
54,508,1
54,530,2
54,549,2
54,551,1
55,13,2
55,38,2
55,41,-1
55,64,2
55,77,2
55,82,2
55,84,2
55,103,1
55,121,2
55,127,2
55,177,2
55,210,2
55,217,-1
55,218,2
55,347,-1
55,373,2
55,374,2
55,402,2
55,424,2
55,453,2
55,492,2
55,508,1
55,549,2
55,551,1
56,64,2
57,64,2
58,8,1
58,53,2
58,64,2
58,77,2
58,82,2
58,127,2
58,132,2
58,146,2
58,167,2
58,188,2
58,210,2
58,245,2
58,254,2
58,255,2
58,261,2
58,277,-1
58,291,2
58,323,2
58,348,-1
58,374,2
58,424,1
58,453,2
58,495,2
58,576,-1
59,8,1
59,64,2
59,217,2
59,413,-1
59,447,2
59,453,2
59,476,2
59,492,2
59,575,2
60,64,2
60,96,2
60,413,2
61,77,2
61,374,1
62,447,2
63,551,1
64,492,2
65,64,2
65,82,2
65,127,2
65,347,2
65,450,2
65,522,2
66,1,2
66,4,1
66,12,2
66,582,2
66,36,2
66,38,2
66,42,2
66,47,2
66,53,2
66,64,-1
66,72,1
66,77,-1
66,82,-1
66,97,2
66,126,1
66,127,2
66,133,2
66,140,2
66,156,1
66,178,1
66,211,2
66,217,2
66,218,2
66,224,2
66,234,1
66,239,2
66,245,1
66,256,2
66,257,2
66,264,1
66,290,2
66,309,-1
66,314,1
66,318,2
66,323,2
66,338,2
66,347,-1
66,349,1
66,355,-1
66,359,1
66,373,2
66,374,1
66,383,2
66,387,2
66,391,2
66,394,2
66,402,2
66,413,2
66,434,2
66,447,2
66,450,2
66,453,2
66,500,2
66,501,2
66,504,-1
66,505,1
66,508,1
66,523,2
66,541,2
66,542,2
66,549,2
66,550,2
66,565,1
66,575,2
66,576,2
67,8,-1
67,10,2
67,12,2
67,13,2
67,64,2
67,77,2
67,82,2
67,94,2
67,126,2
67,127,2
67,151,-1
67,177,2
67,178,1
67,217,2
67,218,1
67,233,-1
67,239,2
67,251,2
67,268,2
67,306,-1
67,314,2
67,315,2
67,316,2
67,318,-1
67,322,1
67,323,2
67,325,2
67,330,-1
67,345,2
67,347,-1
67,348,-1
67,364,2
67,373,2
67,374,-1
67,387,2
67,402,2
67,405,1
67,409,-1
67,413,-1
67,424,2
67,431,2
67,447,2
67,450,-1
67,453,2
67,464,2
67,481,2
67,482,2
67,484,1
67,491,-1
67,492,2
67,493,-1
67,501,1
67,541,2
67,549,2
67,564,1
67,575,2
68,2,2
68,8,-1
68,10,2
68,12,2
68,13,2
68,64,2
68,77,2
68,82,2
68,94,2
68,126,2
68,127,1
68,151,-1
68,167,2
68,177,2
68,178,1
68,217,2
68,218,2
68,233,-1
68,239,2
68,251,2
68,268,2
68,306,-1
68,314,2
68,315,2
68,318,-1
68,320,2
68,322,1
68,330,-1
68,345,2
68,348,-1
68,364,2
68,373,2
68,374,-1
68,387,2
68,405,1
68,409,1
68,413,-1
68,431,2
68,447,2
68,450,2
68,453,2
68,484,1
68,491,-1
68,492,2
68,493,-1
68,501,1
68,541,2
68,549,2
68,564,1
68,575,2
69,5,2
69,10,1
69,17,2
69,582,2
69,27,1
69,33,2
69,38,2
69,40,2
69,42,2
69,43,2
69,47,2
69,60,2
69,61,2
69,64,2
69,67,2
69,77,2
69,82,2
69,83,2
69,84,2
69,90,2
69,93,-1
69,96,2
69,102,2
69,111,2
69,114,2
69,124,2
69,126,-1
69,127,2
69,133,2
69,138,1
69,146,2
69,154,-1
69,156,-1
69,157,2
69,160,1
69,161,2
69,163,2
69,176,-1
69,178,1
69,188,2
69,210,-1
69,215,2
69,217,-1
69,218,2
69,233,2
69,236,2
69,244,2
69,245,2
69,249,2
69,250,2
69,258,-1
69,271,2
69,275,2
69,276,2
69,283,2
69,287,-1
69,290,2
69,292,2
69,293,2
69,298,2
69,299,2
69,303,2
69,304,2
69,305,-1
69,310,2
69,314,-1
69,315,1
69,319,1
69,321,2
69,323,1
69,325,2
69,336,2
69,342,2
69,347,2
69,348,1
69,355,-1
69,359,1
69,365,2
69,368,2
69,373,1
69,374,2
69,387,2
69,388,1
69,391,2
69,403,-1
69,413,2
69,416,2
69,434,1
69,441,1
69,447,2
69,450,2
69,453,2
69,458,2
69,459,2
69,466,1
69,469,2
69,481,-1
69,482,1
69,483,2
69,484,2
69,491,2
69,492,2
69,496,2
69,502,2
69,513,2
69,515,1
69,522,2
69,525,2
69,530,2
69,534,1
69,537,2
69,541,2
69,542,2
69,543,2
69,548,2
69,549,-1
69,551,-1
69,561,2
69,564,1
69,570,2
69,575,-1
69,576,2
69,583,2
69,588,2
70,40,2
70,217,-1
70,374,2
70,492,2
71,17,1
71,77,2
71,127,1
71,492,2
72,453,2
73,42,2
73,306,2
74,306,2
74,450,2
75,43,2
75,64,2
75,493,1
75,549,2
76,413,2
77,64,2
77,413,2
78,413,2
79,77,2
79,127,2
79,413,1
80,2,2
80,5,2
80,42,2
80,50,2
80,58,2
80,64,2
80,68,2
80,77,-1
80,82,2
80,84,2
80,97,2
80,126,-1
80,127,-1
80,217,2
80,218,2
80,290,2
80,323,2
80,347,2
80,349,2
80,355,2
80,359,2
80,373,1
80,394,1
80,413,2
80,422,2
80,434,2
80,441,2
80,447,2
80,450,-1
80,492,1
80,549,2
80,564,2
80,575,2
80,576,2
81,290,2
82,77,2
82,82,2
82,127,2
82,156,2
82,217,2
82,239,1
82,387,2
82,450,2
82,453,2
82,492,2
82,549,2
83,127,2
84,64,2
84,77,-1
84,111,2
84,127,2
84,132,2
84,155,2
84,217,2
84,256,2
84,355,2
85,306,2
86,306,2
87,13,-1
87,41,-1
87,64,2
87,217,2
87,218,2
87,267,-1
87,345,2
87,388,1
87,424,2
87,450,2
87,481,1
87,549,2
88,13,-1
88,64,2
88,77,2
88,126,1
88,217,2
88,218,2
88,267,-1
88,345,2
88,347,1
88,388,1
88,424,2
88,450,2
88,453,1
88,481,1
88,484,2
88,549,2
89,304,2
89,447,2
89,450,-1
89,575,-1
90,413,2
91,549,2
91,576,2
92,84,2
93,84,2
94,188,2
94,457,2
95,77,2
95,127,1
95,306,2
95,457,2
96,118,2
96,127,2
96,381,2
96,487,1
97,46,2
97,63,2
97,64,-1
97,77,2
97,127,2
97,217,2
97,347,2
97,359,-1
97,381,2
97,527,-1
97,549,-1
97,564,2
98,46,2
98,63,2
98,64,-1
98,77,2
98,84,2
98,127,2
98,188,2
98,218,2
98,245,1
98,347,2
98,359,-1
98,381,2
98,450,2
98,527,-1
98,549,-1
98,564,2
99,59,2
99,64,2
99,77,-1
99,82,2
99,84,1
99,91,2
99,100,2
99,126,2
99,127,2
99,181,2
99,233,2
99,306,2
99,457,2
99,483,2
99,492,2
99,576,2
100,84,2
100,287,2
100,306,2
100,364,2
100,413,2
101,127,2
101,549,2
102,522,2
103,118,2
103,549,-1
104,91,2
104,285,-1
105,127,-1
106,77,2
106,127,2
106,492,2
106,549,2
107,77,2
107,126,-1
107,127,2
107,347,2
107,374,2
107,492,2
107,549,2
107,576,2
108,582,2
108,33,2
108,347,2
109,77,2
109,450,1
109,492,2
109,512,2
110,77,2
110,447,2
110,481,2
110,492,2
111,8,1
111,289,2
112,8,1
112,289,2
113,8,1
113,289,2
114,8,1
114,289,2
115,8,1
115,289,2
116,8,1
116,289,2
117,8,1
117,289,2
118,8,1
118,289,2
119,64,2
119,77,2
119,95,-1
119,127,2
119,424,2
119,549,2
120,82,2
121,217,-1
122,77,2
123,64,2
123,98,2
123,127,2
123,277,2
123,342,2
123,450,2
123,492,2
124,9,2
124,10,1
124,15,-1
124,582,2
124,64,2
124,77,-1
124,82,2
124,95,2
124,126,2
124,127,2
124,133,2
124,154,-1
124,156,2
124,185,2
124,188,1
124,194,2
124,207,2
124,217,2
124,218,2
124,239,-1
124,245,2
124,256,2
124,258,2
124,259,-1
124,261,2
124,277,1
124,299,2
124,304,2
124,306,2
124,318,2
124,321,2
124,322,2
124,323,2
124,336,2
124,347,2
124,359,1
124,384,1
124,387,2
124,391,2
124,403,2
124,411,2
124,413,2
124,424,2
124,434,2
124,441,2
124,450,2
124,453,2
124,466,1
124,481,2
124,491,-1
124,492,-1
124,493,2
124,518,2
124,543,-1
124,549,-1
124,564,-1
124,575,2
124,576,2
125,15,-1
125,64,2
125,66,2
125,77,2
125,84,2
125,112,2
125,127,2
125,154,2
125,157,2
125,161,2
125,177,2
125,188,1
125,204,2
125,205,2
125,217,1
125,218,2
125,239,1
125,245,-1
125,277,2
125,290,1
125,297,1
125,322,2
125,347,-1
125,349,2
125,350,1
125,374,1
125,381,2
125,387,2
125,434,1
125,447,2
125,450,2
125,453,2
125,475,-1
125,481,1
125,492,-1
125,498,2
125,525,1
125,527,2
125,549,2
125,573,2
125,575,1
126,10,1
126,13,2
126,15,2
126,38,2
126,42,2
126,45,2
126,46,1
126,56,2
126,60,2
126,64,2
126,77,2
126,82,2
126,96,2
126,102,2
126,107,2
126,118,2
126,122,1
126,126,1
126,127,2
126,144,2
126,146,2
126,156,2
126,174,2
126,183,1
126,185,2
126,186,2
126,194,2
126,217,-1
126,218,1
126,226,2
126,233,2
126,245,1
126,256,2
126,268,2
126,276,1
126,285,2
126,290,2
126,291,1
126,297,1
126,298,2
126,318,1
126,339,1
126,342,2
126,347,1
126,374,2
126,379,2
126,388,2
126,391,2
126,392,2
126,403,2
126,413,2
126,420,2
126,424,2
126,425,2
126,434,2
126,441,-1
126,447,-1
126,450,2
126,453,2
126,459,2
126,461,2
126,465,-1
126,475,2
126,486,2
126,492,1
126,496,2
126,516,2
126,525,-1
126,530,-1
126,549,1
126,551,2
126,552,1
126,554,2
126,569,2
126,572,2
126,574,2
126,576,-1
126,590,2
126,591,2
127,188,2
128,64,1
128,347,2
129,481,2
130,4,2
130,10,1
130,28,-1
130,32,2
130,41,-1
130,42,2
130,43,2
130,64,2
130,83,2
130,90,2
130,94,2
130,96,-1
130,127,2
130,166,2
130,188,2
130,239,-1
130,244,2
130,245,-1
130,276,2
130,278,2
130,306,-1
130,336,2
130,343,2
130,347,2
130,395,1
130,397,-1
130,403,1
130,413,-1
130,445,2
130,447,2
130,450,2
130,492,2
130,496,2
130,510,2
130,551,1
130,575,2
131,4,2
131,10,1
131,28,-1
131,32,2
131,41,-1
131,42,2
131,43,2
131,64,2
131,90,2
131,94,2
131,96,2
131,127,2
131,166,2
131,188,2
131,239,-1
131,244,2
131,245,-1
131,276,2
131,278,2
131,306,-1
131,336,2
131,343,2
131,374,2
131,395,1
131,397,-1
131,403,1
131,413,-1
131,445,2
131,447,2
131,450,2
131,492,2
131,496,2
131,549,2
131,551,1
131,575,2
132,4,2
132,42,2
132,43,1
132,64,-1
132,77,-1
132,82,2
132,84,-1
132,90,2
132,91,2
132,96,2
132,126,-1
132,127,2
132,156,2
132,163,2
132,210,2
132,217,2
132,218,2
132,245,-1
132,276,-1
132,278,2
132,287,2
132,288,2
132,290,2
132,296,2
132,342,-1
132,347,2
132,355,-1
132,393,2
132,395,2
132,403,2
132,409,2
132,413,-1
132,447,-1
132,450,-1
132,453,2
132,459,2
132,467,2
132,481,1
132,492,-1
132,496,2
132,501,2
132,505,1
132,516,2
132,549,2
132,556,-1
132,557,2
132,564,-1
132,575,-1
133,42,2
133,56,2
133,62,2
133,64,2
133,75,2
133,77,-1
133,82,2
133,84,1
133,122,2
133,127,2
133,133,2
133,161,2
133,177,2
133,185,2
133,186,2
133,204,2
133,217,2
133,218,2
133,239,2
133,245,2
133,258,2
133,287,2
133,336,2
133,347,-1
133,350,1
133,374,-1
133,385,2
133,403,2
133,414,2
133,421,2
133,447,2
133,450,2
133,453,1
133,459,2
133,492,1
133,496,2
133,497,1
133,549,2
134,498,2
134,575,2
135,10,1
135,64,2
135,77,2
135,82,2
135,84,2
135,127,1
135,178,2
135,184,1
135,218,2
135,245,-1
135,347,2
135,355,2
135,373,2
135,413,2
135,549,2
136,10,1
136,64,2
136,77,2
136,82,2
136,84,2
136,127,1
136,178,2
136,184,1
136,218,2
136,245,-1
136,347,2
136,355,2
136,373,2
136,413,2
136,549,2
137,42,2
137,61,1
137,62,2
137,64,2
137,76,1
137,77,2
137,82,2
137,91,2
137,126,1
137,127,2
137,177,2
137,178,2
137,188,2
137,217,2
137,218,2
137,276,-1
137,278,2
137,334,2
137,347,2
137,355,2
137,359,2
137,373,2
137,374,2
137,383,2
137,387,2
137,413,2
137,447,2
137,450,2
137,453,2
